"cost0","cost1","c1_fraction","replicate","metadata","total_length","euclidean","sinuosity","total_cost","cells_open","cells_closed"
1,1.5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.095454429505,105.801701309573,1.05003466914434,4828.06529080001,4,82
1,2.5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",83.2253967444162,78.4920378127616,1.06030368255881,4171.38318459582,4,106
1,3,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3.5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.852813742386,96.8297474952816,1.04154783370988,3969.22921622038,4,73
1,4,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",120.923881554251,109.622078068243,1.1030978766793,5287.4491865417,2,94
1,4.5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.7817459305202,91.0494371207203,1.05197515722723,3592.3875862269,1,73
1,5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.9827560572969,87.2353139502575,1.0773475992863,3787.60711534458,2,76
1,5.5,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",104.02438661764,97.8365984690801,1.06324614965549,3881.54900833157,5,76
1,6,0.2,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.367532368147,96.6074531286277,1.06997471748395,4339.11561084183,2,80
1,1,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,1.5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",106.296464556282,97.6165969494942,1.0889179491811,6853.30687760762,8,127
1,2,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",76.8111831820431,72.3463889907437,1.06171412635219,3907.20103065475,11,92
1,2.5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.267027304759,107.447661677674,1.07277371610507,5583.7292358403,3,88
1,3,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.325901807805,89.4427190999916,1.1216776817311,5479.80850918832,6,116
1,3.5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",124.923881554251,115.520560940466,1.08139954080236,10142.4073979597,16,148
1,4,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.195959492893,105.437185091409,1.10203965889413,4822.18556597334,7,88
1,4.5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",75.9116882454314,68.5930025585701,1.10669726377136,3599.50631995092,11,87
1,5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.1959594928933,92.1954445729289,1.07593124532771,6552.31641929718,16,116
1,5.5,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.7401153701776,85.8661749468322,1.14993028897953,4187.97413922956,4,83
1,6,0.3,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.9827560572969,79.3095202355934,1.10935932780755,2855.1085831623,5,67
1,1,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.823376490863,114.477071940192,1.03796659433202,9025.84991673349,80,82
1,1.5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.02438661764,98.4123975929862,1.06718654545944,7354.14064251625,26,114
1,2,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2.5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.539105243401,89.4986033410578,1.06749269459909,6135.54040840258,11,116
1,3,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",125.367532368147,111.664676599182,1.12271432816799,9670.12650689977,16,142
1,3.5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.01219330882,86.3539228987311,1.15816618344144,6206.83484967737,14,104
1,4,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,4.5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",114.053823869162,90.4267659490264,1.26128389832557,5857.92156601775,12,92
1,5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",97.4974746830583,79.6241169495775,1.22447166032371,4429.16531728007,9,85
1,5.5,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.509667991878,102.941731090943,1.16094480562308,8567.83938039594,20,134
1,6,0.4,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",77.7401153701776,69.3397432934389,1.12114801234826,2279.43600052468,7,58
1,1,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",85.8822509939086,81.6088230524127,1.0523647784842,3043.98347393229,37,30
1,1.5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",94.953318805774,90.2108640907513,1.05257077141232,3395.4638061955,15,59
1,2,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.438600180013,108.811764069884,1.07928220063217,5339.64434305913,10,84
1,2.5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.02438661764,102.591422643416,1.12118911750973,5118.52401599303,10,84
1,3,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.16652224137,110.421918114114,1.06108030219405,5294.84274326659,9,82
1,3.5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.468037431535,102.825094213426,1.18130732931218,9978.94661400206,30,118
1,4,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.325901807805,89.7385090136893,1.24055885295378,6794.93676300271,12,117
1,4.5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.669047558312,88.2326470191165,1.19761846808719,5234.18229412597,13,87
1,5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.39696961967,84.4037913840368,1.13024507614373,4338.99961203155,11,69
1,5.5,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.5269119345812,79.0569415042095,1.17038314630037,6182.57556606588,18,77
1,6,0.5,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.053823869162,111.036030188403,1.18928805042018,7623.92360908436,11,104
1,1,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",72.4680374315355,70.8378429936994,1.02301304456689,1687.67654917075,35,19
1,1.5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.539105243401,103.469802357983,1.09731634405351,8735.76777852261,46,99
1,2,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.752308678997,113.070774296456,1.05909161252424,6188.21423068916,19,74
1,2.5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.539105243401,102.303470126873,1.12937620884329,8872.49541601076,30,116
1,3,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.1543289325507,74.6525284233562,1.12728035754274,4579.29213179739,21,86
1,3.5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.367532368147,90.7579197646134,1.42541315076051,11415.2125374676,25,118
1,4,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.710678118655,113.27841806805,1.20685546682447,9307.56579416281,20,100
1,4.5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5.5,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.0121933088198,70.6045324324154,1.35985877961483,6923.23503891961,24,83
1,6,0.6,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.9827560572969,77.1556867638413,1.25697482745688,4600.12376510119,14,70
1,1,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.8822509939086,87.3670418407308,1.06312688442894,3664.46074607982,50,24
1,1.5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.882250993909,102.927158709449,1.12586660748142,5886.92831434171,32,66
1,2,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.1543289325507,75.0066663703967,1.24194732868859,5681.25427682273,32,80
1,2.5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",90.0121933088198,73,1.23304374395644,4762.8245232429,24,82
1,3,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.296464556282,96.6074531286277,1.22450660611843,6944.53477248452,32,73
1,3.5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",129.610173055266,113.846387733647,1.13846539741339,13748.0237873152,55,108
1,4,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.882250993909,101.044544632553,1.20622297262194,8254.50628588905,22,85
1,4.5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.953318805774,108.977061806602,1.2200119603309,14191.8266150448,43,117
1,5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",109.426406871193,87,1.25777479162291,9660.10884419665,37,89
1,5.5,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",70.1837661840736,55.0090901579003,1.27585760794471,3762.02972618147,29,42
1,6,0.7,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",145.710678118655,114.021927715681,1.27791803767773,18336.7821788938,43,126
1,1,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",91.953318805774,87.8009111570034,1.04729344597968,3052.68195874213,55,16
1,1.5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.710678118655,101.59724405711,1.08970158734248,8589.43212822614,52,88
1,2,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2.5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.39696961967,82.1340367935243,1.13712868946719,7863.51378471124,64,54
1,3,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",133.953318805774,108.466584716216,1.23497314086398,11661.6609947852,45,73
1,3.5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",136.124891681028,104.651803615609,1.30074099994512,12240.5597972133,41,84
1,4,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",101.083261120685,78.644770964127,1.2853144574201,11797.2345668879,66,51
1,4.5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.710678118655,82.3286098510111,1.22327679649771,7458.74750209601,30,58
1,5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,5.5,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",137.02438661764,113.229854720387,1.21014362295184,13202.0799018378,42,78
1,6,0.8,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",79.1837661840736,66.3098786004016,1.19414735564897,8923.51290936175,49,43
1,1,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",115.338095116624,110,1.04852813742386,8207.58671457334,141,14
1,1.5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",89.1248916810278,84.1486779456457,1.05913597048544,3979.81054430955,45,24
1,2,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,2.5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",114.953318805774,103.479466562212,1.11088047343831,9020.72752837515,51,43
1,3,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.4680374315355,81.3941029804985,1.07462376546483,6012.67874634216,52,17
1,3.5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",122.78174593052,105.55093557141,1.16324640104637,11989.2531302672,55,48
1,4,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",141.953318805774,114.477071940192,1.24001528340921,17665.8496716356,61,66
1,4.5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",143.509667991878,119.503138034112,1.20088618887074,20803.9042405807,64,60
1,5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.740115370178,94.4139820153774,1.11996245802826,11638.3610084504,58,33
1,5.5,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.225396744416,90.3382532485547,1.16479335121636,13931.8266447564,59,34
1,6,0.9,49,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",150.78174593052,103.773792452623,1.45298482754554,22205.3211779395,70,78
1,1,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.308657865101,118.342722632192,1.02506225281065,9975.52942449706,31,137
1,1.5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.367532368147,104.100912580054,1.06980361274456,7563.27401875202,8,136
1,2,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",104.438600180013,99.4032192637643,1.05065611509912,4008.34003848089,0,81
1,2.5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",119.338095116624,112.614386292338,1.05970559398008,8892.6437746588,5,154
1,3,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.681240867132,102.800778207171,1.0474749583133,4563.71218820704,1,82
1,3.5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,4,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.1248916810278,92.3579991121505,1.06244063994798,5802.37192671097,0,129
1,4.5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.2670273047588,93.7229961108798,1.04848363136517,6123.84542777817,5,129
1,5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",85.1248916810278,81.3941029804985,1.04583610561349,4563.71947530727,1,115
1,5.5,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",131.480230740355,124.458828533777,1.05641546115528,6161.36059995392,0,101
1,6,0.1,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.710678118655,96.8968523740581,1.07032040337381,4155.76940394492,0,84
1,1,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.823376490863,114.477071940192,1.03796659433202,9025.84991673349,13,149
1,1.5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.40916292849,108.466584716216,1.0271288915381,8429.85910323894,25,129
1,2,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",78.1248916810278,76.4198926981712,1.02231093139048,2017.22993976402,2,56
1,2.5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.651803615609,117.034183040683,1.03945531514772,5404.12447417848,3,89
1,3,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3.5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",84.4680374315355,79.2464510246358,1.06589047634797,4818.7674315497,9,104
1,4,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.953318805774,98.4936546179499,1.09604338700313,7240.82031127339,9,131
1,4.5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.710678118655,96.8349110600098,1.09165875159574,4611.0049019571,0,86
1,5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",93.1959594928933,89.4986033410578,1.04131188659722,5772.41204293144,8,119
1,5.5,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",108.195959492893,100.801785698469,1.07335359927594,4295.85271554953,2,84
1,6,0.2,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",92.953318805774,85.0411665018772,1.09303908482631,3104.06056148339,2,71
1,1,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",111.480230740355,110.34491379307,1.01028880179665,4576.66716577797,22,59
1,1.5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",73.0538238691624,70.9365914038728,1.02984683114016,3444.13055866705,8,93
1,2,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.852813742386,107.335921293852,1.06071492534817,8791.75369487006,7,143
1,2.5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",127.509667991878,113.229854720387,1.12611349989589,9813.09594049162,17,146
1,3,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.7106781186548,90.6862723900371,1.08848534091362,4183.54905783439,6,73
1,3.5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",118.752308678997,102.342562016006,1.16034137058661,9221.54024588714,13,139
1,4,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",100.811183182043,91.9238815542512,1.0966810961148,4024.82552290085,5,79
1,4.5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",87.2964645562817,79.1959594928933,1.10228432252425,2968.76911982609,6,64
1,5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",132.237590053236,123.761868117769,1.06848411440753,11859.5161253448,13,163
1,5.5,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,6,0.3,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",72.9116882454314,65.4369925959315,1.11422737129219,3330.45023459777,13,81
1,1,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",76.2253967444162,72.8010988928052,1.04703634840256,3539.56630177709,56,47
1,1.5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.852813742386,107.335921293852,1.06071492534817,8612.32645613834,25,125
1,2,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",138.237590053236,121.016527796826,1.14230339086676,8538.50658125024,10,103
1,2.5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",117.681240867132,109.343495462693,1.07625277908994,5911.19773658497,9,84
1,3,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",NA,NA,NA,NA,NA,NA
1,3.5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.953318805774,97.4166310236604,1.13895664056403,7491.19160738004,23,118
1,4,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",78.9411254969543,64.4437739428721,1.2249612439975,2890.32517883103,6,65
1,4.5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",102.840620433566,89.1571646027396,1.15347567289512,6193.1015706788,10,110
1,5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.6690475583121,82.8552955459094,1.15465217917547,6153.92512757151,20,95
1,5.5,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",122.367532368147,108.811764069884,1.12457998833249,9003.91298496142,20,134
1,6,0.4,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",98.0121933088198,78.1600921186765,1.25399280696855,5837.63452599153,13,94
1,1,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",80.8822509939086,77.6208734813001,1.04201675871883,4049.1268350453,59,51
1,1.5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",128.237590053236,120.966937631735,1.06010445964695,11549.3030114675,44,128
1,2,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",113.953318805774,102.941731090943,1.10696913290785,5465.70478146097,9,84
1,2.5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",96.8822509939086,90.1387818865997,1.07481207274126,3581.8528313378,14,64
1,3,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",94.8111831820431,85.146931829632,1.11350087601216,6121.96763494761,37,84
1,3.5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",121.539105243401,106.780147967682,1.13821817591212,6386.98724810081,7,96
1,4,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",103.568542494924,86.2844134244419,1.20031577413014,3889.88853943385,8,82
1,4.5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.053823869162,89.196412483911,1.20020324683431,7251.41841607987,19,112
1,5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",107.468037431535,94.5145491445629,1.13705284957938,5305.10552666632,13,79
1,5.5,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",95.9827560572969,83.4505841801003,1.1501747651059,6608.55140408897,27,93
1,6,0.5,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",99.1543289325507,76.5767588763066,1.29483580119542,6082.43608183871,21,95
1,1,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",116.137084989848,115.277925033373,1.00745294431892,4927.46319705837,51,33
1,1.5,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",105.539105243401,96.4261375354214,1.09450723570289,4637.76855226082,18,67
1,2,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",112.053823869162,97.1853898484747,1.15299042421777,5526.00547965829,15,80
1,2.5,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",73.2842712474619,60.4400529450463,1.21251169839467,2638.13695497582,12,54
1,3,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",89.3259018078045,74.2495791233863,1.20304926792063,4541.70782465618,22,59
1,3.5,0.6,50,"targ0.1-0.2-0.3-0.4-0.5-0.6-0.7-0.8-0.9_cl_size5_r_size5",110.01219330882,92.655275079188,1.18732790135044,8778.36073895372,31,92
